well_id,rmse,mae,n_rows,model
a15bc102,22.5944618827298,18.667833204108234,2781,linear_w5
a2e8e7f6,67.96768886093633,46.1724306640625,3000,linear_w5
a4cdbb0f,26.20920542019779,22.1338349609375,3000,linear_w5
a692b17e,85.41870352343781,63.865810314034015,2852,linear_w5
a6b8ac67,7.369879784098127,5.883375563063063,2553,linear_w5
a6ed2eff,14.1679994450354,10.9006337890625,3000,linear_w5
a9c9b150,4.811355993031938,3.266385503002368,2956,linear_w5
ab112491,106.59135718583862,72.4479921875,3000,linear_w5
ab94878e,76.27899178650551,51.38884483867542,2648,linear_w5
abf460d2,29.844560013344758,25.094111979166666,3000,linear_w5
ad2133a8,58.01972257171072,41.73043359375,3000,linear_w5
b4d8dd4f,51.800189309331564,38.360348938213804,2977,linear_w5
b8c49c1a,266.9855248768042,183.911236328125,3000,linear_w5
ba48188d,63.490870846669495,49.8740478515625,3000,linear_w5
c03d4aed,13.188785256006145,9.270775716145833,3000,linear_w5
c1708b88,109.14115411351513,81.42453645833334,3000,linear_w5
c42fe306,90.77465767331084,60.28987113812182,2553,linear_w5
c50b42f6,24.355290323586356,19.31827363513765,2688,linear_w5
c84c65be,15.34206191405241,12.212218098958333,3000,linear_w5
c9e6734f,100.20182303654266,77.30972233072917,3000,linear_w5
c9fedcf3,16.724214450025,11.867990318251534,2282,linear_w5
cbb406b5,44.7776115331247,30.4464755859375,3000,linear_w5
cda7eb37,8.080571958474666,6.148956264188422,2643,linear_w5
d00e7eb9,70.27931991306761,60.70150227864583,3000,linear_w5
d0a0e7b5,27.955626373916854,23.107561383928573,2856,linear_w5
d217e0c5,9.763254632572249,7.3863172697019515,2357,linear_w5
