well_id,model,rmse,mae,n_rows
c1708b88,Linear Regression,26.039811461377848,20.321788397585326,7960
c1d046f4,Linear Regression,62.838498477568045,62.646481304744704,6917
c2717d4f,Linear Regression,223.52281642545935,223.4702452897376,6682
c2c4db09,Linear Regression,62.48639273305435,59.103374626385865,7851
c2c6fc71,Linear Regression,44.40966779960584,42.775458625910176,8840
c36625df,Linear Regression,90.29823281744963,89.81119107152088,6386
c3957531,Linear Regression,29.315276757795445,26.017565629499607,7254
c42fe306,Linear Regression,102.10416447620042,101.44050136552117,7023
c43812e2,Linear Regression,95.18558919856866,91.63117777289938,7293
c472c0b5,Linear Regression,14.85420126375862,11.80167556607759,4867
c47e0767,Linear Regression,64.63875188070743,63.879389093429374,6099
c50b42f6,Linear Regression,28.53554201594646,26.307596595058484,7920
c593337f,Linear Regression,127.55484381548169,126.65003356787328,7118
c59b6c4a,Linear Regression,90.09347098743427,87.27962670917124,7460
c66be2b8,Linear Regression,117.40190562328971,116.52210892770282,6207
c6797dd7,Linear Regression,154.31645864446878,153.93044609344116,6281
c6b782a4,Linear Regression,26.897880341055135,26.192140377211125,6675
c6c96179,Linear Regression,34.30004979448451,31.449031519044002,5813
c70c0e01,Linear Regression,135.77105763404538,134.19476531957915,6057
c84c65be,Linear Regression,205.97788889140884,205.55692454099054,10243
c8d9680c,Linear Regression,123.31494866602122,122.70024717143815,7741
c908edd0,Linear Regression,141.30488063865897,140.42746205771485,6751
c9578d27,Linear Regression,39.407572580077016,38.37223850068141,6202
c96c018a,Linear Regression,106.62337300867063,106.15279049889882,7679
c99f9fae,Linear Regression,222.652335057249,221.85023814751096,8394
c9e6734f,Linear Regression,66.26798568934865,64.01927619062117,6388
c9e980e8,Linear Regression,167.64836878463458,166.68109832679804,6262
c9fedcf3,Linear Regression,24.97901736483334,19.83988417111908,5210
cad13e8f,Linear Regression,51.26071914565817,35.722090332663555,6866
cb34231f,Linear Regression,113.32992282890784,109.50326734461106,7510
cb879f40,Linear Regression,155.915431101665,155.73098335025128,7904
cbb406b5,Linear Regression,35.05899930691783,34.07946652606549,8135
cbe51de1,Linear Regression,381.10096810060645,380.9574329802339,5362
cbe62450,Linear Regression,163.68729354274632,163.56129434999968,7858
cc08aa63,Linear Regression,104.9686829060936,103.6665810630855,5018
cc8a1d57,Linear Regression,152.4349943533887,151.81672145255715,8321
ccedb12b,Linear Regression,156.6282301987959,155.04971584334342,6427
cd7f1687,Linear Regression,166.17368266223696,165.964440886218,5981
cda7eb37,Linear Regression,145.74006421644245,145.30714534778033,7620
cdc31d65,Linear Regression,13.362095979425485,12.289266796873413,6608
cdc60a53,Linear Regression,19.726562526036634,18.578480093558543,7631
ce55ba43,Linear Regression,8.365968532628758,7.051368635163906,5658
ce8399b7,Linear Regression,163.57010733931762,163.11628123895926,3548
cf50c9d1,Linear Regression,56.0096224181731,55.837552134648575,6634
d00e7eb9,Linear Regression,15.502121772090916,8.796452972231611,7321
d011f41b,Linear Regression,50.526549407801106,49.51895242321248,3906
d07aed8f,Linear Regression,81.83899792795347,75.99273918010309,4709
d085e611,Linear Regression,84.9498360509561,83.03325208209267,7852
d0a0e7b5,Linear Regression,120.77199263253853,120.34649941168423,5423
d0a43760,Linear Regression,65.9308052053368,63.060576930359616,5502
d0cb63ae,Linear Regression,32.52684368505237,21.904963025933117,6859
d114d9c2,Linear Regression,21.121499188901236,18.245276438158744,7543
d1457cc5,Linear Regression,26.831514047421823,24.84239795332602,8443
d1ecf309,Linear Regression,223.9444036696984,223.54389053824468,7864
d1ee630d,Linear Regression,51.4405488322118,47.15821372124533,7879
d217e0c5,Linear Regression,22.34271710897365,21.702940395641928,5713
d24ff243,Linear Regression,57.63526105801165,56.10952371821615,7116
d273674e,Linear Regression,64.76839017001817,63.576283325311415,5738
d2f3b1ab,Linear Regression,38.65633385663576,38.050242839601786,7018
d3df146b,Linear Regression,90.30703319171536,88.1745902552132,7252
d40f61d5,Linear Regression,19.0582638142244,16.609300827715824,5880
d41beaf2,Linear Regression,71.0672730950373,70.77546981283652,6592
d463e527,Linear Regression,33.37218852597207,32.09432024685619,6991
d4f60a28,Linear Regression,19.046627220350228,16.834786626292736,6435
d50c649a,Linear Regression,83.57384516632227,82.26573393980165,6548
d543916f,Linear Regression,47.452000764685096,46.178306877219526,6281
d5df0ff5,Linear Regression,82.88714085095707,81.83122802134014,5490
d60430e6,Linear Regression,23.694250715552553,22.994574696155073,4176
d63196fe,Linear Regression,73.26513837884528,71.37373983050291,5881
d6c320d9,Linear Regression,74.50007723121143,74.33423860303485,6946
d6dd7330,Linear Regression,54.9753759345706,54.25875445410699,7660
d7ba4f9d,Linear Regression,27.995269840463017,24.58589779047619,7771
d7eb0be8,Linear Regression,30.27910237780339,24.776957462133563,7208
d84b621b,Linear Regression,12.324974502211784,10.77253984807786,5746
d90aa14c,Linear Regression,45.07438759433746,43.243017164944625,12141
d924e971,Linear Regression,216.20730173473612,215.16500551986587,5308
d9ae59b2,Linear Regression,408.491086400861,407.9193134758628,5150
d9d6d94d,Linear Regression,127.17230988513103,125.36250202468196,6660
d9eca87b,Linear Regression,75.28216707565653,71.38250110145322,7932
da2d4d7c,Linear Regression,188.88697791510415,188.1812710153601,3567
da3bfe4e,Linear Regression,68.3792474563139,67.96971692178002,7107
da3cf798,Linear Regression,15.34600819139587,12.805142957348512,7591
da940160,Linear Regression,110.53275351383438,109.72447629629758,6792
dafc88c3,Linear Regression,100.29694084848884,98.59753390745048,7187
dbee6c86,Linear Regression,25.258174494402095,13.289625979347171,9114
dc5fbe29,Linear Regression,17.82553993661937,16.685764980589916,6555
dc7da28f,Linear Regression,43.58904221343326,40.7361125504301,6672
dc7f9757,Linear Regression,193.95173454293342,192.92192540684238,6203
dd168de0,Linear Regression,167.0259038495835,166.78871973858165,5095
dd64382d,Linear Regression,51.662992716638435,50.503876307275945,5058
dd6bc5b2,Linear Regression,32.84936919475673,30.37053147291595,5764
dd7d638e,Linear Regression,124.02974243337471,122.21496705875097,6046
ddc790ff,Linear Regression,204.80673426662298,204.3611521347818,6468
df71d1ff,Linear Regression,28.71488373653578,24.3675993069367,7879
df73b8f3,Linear Regression,94.03185383344665,92.26927686805537,7150
df8290be,Linear Regression,35.53032188412607,34.40477287658272,5675
e0079ed1,Linear Regression,74.10542301416722,69.51474283331811,5257
e03b45fd,Linear Regression,65.96536201170623,58.83846563620909,7083
e0f36d98,Linear Regression,41.04098540784853,40.16123730928464,6714
e149204f,Linear Regression,38.43826570542151,36.434828072854245,7549
e14d641e,Linear Regression,13.94468758447008,11.859808139116353,4978
e161bd0c,Linear Regression,62.969509978571786,61.14751480599572,4813
e201fd6d,Linear Regression,37.874143741619584,35.54324386713086,6912
e25f1537,Linear Regression,15.470362194631848,13.447431096004214,5018
e2fc7745,Linear Regression,225.69083809826662,225.27809472899688,5343
e32da4ec,Linear Regression,251.68984537239183,251.4108713894349,6148
e3b34f5b,Linear Regression,104.01319789098393,102.6264920329994,7293
e45a2a62,Linear Regression,9.844442583768162,7.560670586547995,6697
e46f4ef4,Linear Regression,61.57714843518901,54.17479195843657,8930
e4726608,Linear Regression,221.54166348584505,221.32575798536087,6268
e5864244,Linear Regression,28.936873148699494,27.858420164008425,6037
e5c92e59,Linear Regression,29.56935669083512,26.50941914066209,5927
e5ff9fd2,Linear Regression,204.23249890981225,203.94647854294334,4198
e6c55748,Linear Regression,16.799973011051367,15.27553819009475,5959
e730c32b,Linear Regression,304.93810015912317,304.63647708871525,6469
e737965a,Linear Regression,129.67358128356292,129.2943252712443,7694
e748dd88,Linear Regression,87.43497433623486,84.94007112027317,6264
e7818f7a,Linear Regression,376.14091301118697,375.0608209427399,6829
e7c36e81,Linear Regression,38.78053478638873,36.873771842953595,5655
e7d0c1de,Linear Regression,127.69549229035735,127.43173826859342,6455
e85074c5,Linear Regression,23.025671805728557,20.057364628395444,7236
e97032ad,Linear Regression,38.14117987325465,36.11455726486131,5654
e9949a23,Linear Regression,116.53593311138825,115.97304850379416,6407
ea0b99b7,Linear Regression,322.6255004139127,322.1047975358582,10939
ea3a0e38,Linear Regression,44.83211756299286,42.25904182462864,11794
ea41324e,Linear Regression,75.6635507249579,75.22750716494869,6839
eabc711b,Linear Regression,192.98537558202446,192.32267622212913,7314
eac10e86,Linear Regression,12.711775746186497,11.026842093145973,7501
eafb863e,Linear Regression,77.44409409609187,75.93500384514519,5317
eb06a4e7,Linear Regression,234.2618101852119,233.83228567276768,6379
eb640a35,Linear Regression,16.448740517817036,14.1541398048673,7782
eb934281,Linear Regression,35.740170877831105,33.48567138017911,7812
eba6605e,Linear Regression,41.94485952377379,37.46851263278257,5719
ebe69318,Linear Regression,78.09836704357156,77.10997404097235,6718
ec0d597b,Linear Regression,41.24175317317152,38.53093386373928,6452
ec13af42,Linear Regression,20.429371103914676,19.67528653582393,7362
ecdab904,Linear Regression,23.49567856313915,22.01997201432579,8176
ecdaf714,Linear Regression,73.73460014099518,72.22512631621872,8240
ed6436d6,Linear Regression,143.48672474545188,142.96457180717107,5027
ed6e6e54,Linear Regression,93.14684254531193,92.45643226699711,7385
edf885a3,Linear Regression,17.012957384937064,14.720435179259837,4863
ee0300f7,Linear Regression,40.60387708856194,38.2692184007715,6161
ee288beb,Linear Regression,65.19984257101876,61.43014904166234,6190
ee4aecac,Linear Regression,11.786151310982131,10.699726261194005,6596
eeda36f5,Linear Regression,53.72788892088927,50.729983769311644,6198
eeed308d,Linear Regression,36.18320392721447,34.831787236371476,5503
ef04658e,Linear Regression,62.05498231466829,61.32370510204926,5664
ef8e3ed0,Linear Regression,21.776986368508965,19.917451616833187,6637
efde6ac3,Linear Regression,103.10427531444024,101.53723573255577,6220
efe96181,Linear Regression,78.91516145637321,74.77468410779396,5464
f0188a48,Linear Regression,32.462586729266405,24.91770481616981,6139
f021b650,Linear Regression,95.32317301357979,91.74418032303521,5610
f03f10fe,Linear Regression,15.464266765569572,13.01873959534688,5823
f053a1b9,Linear Regression,45.64141336977256,44.86581301500943,5952
f074d277,Linear Regression,144.06000188422794,141.28998573532104,3868
f07d7037,Linear Regression,14.082867241685328,12.056177384867453,7688
f08774c3,Linear Regression,46.492818193444954,41.15206688533825,5645
f140c2fa,Linear Regression,76.9249209497828,74.63891431423693,6024
f16e25e3,Linear Regression,18.590673119234232,16.709104832609867,6585
f2d4c8c9,Linear Regression,35.456835055474684,29.664425763322505,7908
f321a31c,Linear Regression,49.74331227958475,45.84907059536225,6555
f40cd091,Linear Regression,156.6400909575978,156.05841684352515,6776
f439a621,Linear Regression,16.062954115686818,12.013532089162764,4695
f49fdea3,Linear Regression,248.4909654378504,247.27468368292875,7027
f4d12d23,Linear Regression,96.44674592913479,94.51472053911952,5448
f56d3ace,Linear Regression,182.36688063496993,181.99260399877738,7383
f5859199,Linear Regression,198.67147588200595,197.0828657699144,7438
f5d8aab6,Linear Regression,116.06836992211294,115.41239033427757,6576
f631da6e,Linear Regression,116.96358048228079,116.87222881443984,5604
f6824bb0,Linear Regression,5.392038502957701,3.3851984115512614,6864
f6bc699b,Linear Regression,44.28492276298534,40.41854168245493,5501
f6d009f4,Linear Regression,35.675326121489995,28.208220642554558,8003
f72b268f,Linear Regression,16.607726579139058,10.456495284563575,7918
f8662c22,Linear Regression,21.445620720950956,19.958904483994004,6957
f88ddb26,Linear Regression,28.277883089743938,25.781994468076007,6585
f8afa78a,Linear Regression,37.19497879867336,36.041173277468246,7367
f8f59188,Linear Regression,8.765273972757143,7.985965601455051,6740
f9fc81aa,Linear Regression,7.848482897902266,5.784928493181364,7113
fa16d114,Linear Regression,36.87161937277746,36.278769382702855,6928
fa31da94,Linear Regression,279.59869498193996,279.0856035984565,6681
fa667be2,Linear Regression,37.03570103233289,30.438814136431173,8798
fae0c593,Linear Regression,81.5136511728049,80.50910039094397,6147
fb03ae90,Linear Regression,59.47633983139345,47.66684198967298,8129
fb0904bd,Linear Regression,18.64350891410123,16.440124062143315,5087
fb3848a1,Linear Regression,123.13144766606251,122.82440038824815,7859
fb73b13a,Linear Regression,70.21775276908546,64.08170614343794,7465
fba7683c,Linear Regression,91.86511769830258,89.5378839434824,2058
fbd68d27,Linear Regression,19.300361871673797,18.41378648806474,8552
fc03f21f,Linear Regression,171.11360759114268,170.61379228056276,6202
fc0d20b2,Linear Regression,20.104378462445197,19.10583146578159,5308
fcfcc902,Linear Regression,84.88841590051987,81.40192365895372,4665
fd3b4faa,Linear Regression,9.855117172069418,8.171880232186238,6956
fd710aea,Linear Regression,65.34780869791,64.81293739705394,5960
fd8f77fa,Linear Regression,78.81152977745995,78.08213834548879,6756
fde20ecf,Linear Regression,35.8548902718356,32.126337063862614,6386
fdfd57da,Linear Regression,17.178492020946365,11.562344603265535,7364
febb4411,Linear Regression,22.816399145637153,18.025545853078416,6275
fef8af96,Linear Regression,12.927293781484346,10.728598469406418,5068
ff0aea78,Linear Regression,207.72269487643652,207.4046388978933,4976
ff8bb73a,Linear Regression,63.515652421686674,60.02917436524548,7670
ffefef30,Linear Regression,24.88199088746777,23.851731175474022,6421
000d7d20,Random Forest,12.729587496178675,11.152593905505764,5278
00bbac68,Random Forest,53.5296769091131,41.765223284578866,7559
00e12e8b,Random Forest,12.758036368254285,8.19420429246586,6384
015fe0d2,Random Forest,44.892984712351094,30.690350141822773,5950
01869cd4,Random Forest,9.320934649681513,6.3339081910178985,6850
01982c1d,Random Forest,191.3071567677997,154.99603483215319,5587
028d7b28,Random Forest,101.75619548460884,83.33045876640637,7761
02e7fe5a,Random Forest,17.395994435177844,15.17307759855855,6888
0390d174,Random Forest,53.423359100877526,32.319825119897644,6101
03a935ae,Random Forest,34.941621420036945,31.828393232690775,4430
044af7d1,Random Forest,85.49670315540604,75.64286712992715,6067
0498acab,Random Forest,18.17852187872519,15.3460379145192,6432
052d64df,Random Forest,7.980148881660329,6.1579085535301985,4590
05948241,Random Forest,21.137071918795954,14.583243133088995,5428
059c8f24,Random Forest,635.6091660760926,567.5558996652293,7998
05a0ee4d,Random Forest,173.2637438829241,152.68420185795108,6098
060ab2b8,Random Forest,25.065107567915124,13.829189848836196,7818
06df5958,Random Forest,106.51901828886608,90.72248470551688,5039
071d7b45,Random Forest,176.592187765033,145.69270336982152,4720
0849b4e2,Random Forest,173.46256456830665,160.4266947317045,7436
084d66f9,Random Forest,18.46489148789046,13.322670777104946,5632
08fecf00,Random Forest,158.6070571733874,143.95088161965688,7405
09053135,Random Forest,35.500275946010866,31.887593512873742,7715
09441b8d,Random Forest,6.031417656462311,4.234482044425112,7395
0955cd6c,Random Forest,38.29802272211183,35.8339898868817,7125
09ec2ca9,Random Forest,14.189886842692072,10.314470596729995,7824
0a57a29c,Random Forest,14.797952178119145,7.946020356221903,7194
0bbf5e67,Random Forest,27.202966451432754,16.31383218930112,6031
0be01c24,Random Forest,22.515051121197803,17.329345965550033,6385
0c1b160c,Random Forest,10.631937341393213,6.819052328819928,6714
0d99f8e4,Random Forest,116.3040524880461,51.516797957252095,7522
0dc5e64d,Random Forest,206.13998832409465,182.3688394766843,6191
0dc835f3,Random Forest,170.98756674927947,156.07274788740682,5279
0dd99dc5,Random Forest,31.94787673472225,22.34102969443269,9182
0e5e560d,Random Forest,216.51780780449127,169.12014801458608,4896
109d9d70,Random Forest,155.84440595428816,88.84858027135148,5851
10a1281a,Random Forest,63.12959467555898,55.86192261329828,7353
10b89021,Random Forest,71.14035703569812,58.2885120363296,7166
10be2420,Random Forest,10.592766006108851,7.490196665262568,5203
113011eb,Random Forest,37.64604962368185,14.986477287996294,4561
1131525f,Random Forest,77.17048275116196,65.45177652727675,5548
11d0f5ac,Random Forest,19.540654365543624,15.27491686122976,6378
12203f2a,Random Forest,45.47148762034652,33.00350856047742,4991
122bd617,Random Forest,21.42430401964318,14.598362521406113,6408
125be846,Random Forest,20.867348345432298,14.187902248455385,8033
1285a37b,Random Forest,91.45167198408438,54.33573359465555,7403
1295a25b,Random Forest,36.8375554646825,30.601943296821943,7037
12f0cd90,Random Forest,25.642598296810853,23.29797609032553,7431
137d1e44,Random Forest,18.836207844530414,14.149832439499889,6313
13ce113d,Random Forest,185.0464614738036,164.86551637502035,4875
13f598d9,Random Forest,33.91673481729043,14.620722177174867,8934
14a53cb3,Random Forest,14.002123113320343,11.079054207791788,8780
14ab73fb,Random Forest,49.686388659196446,45.85359863464272,5279
14ad5efb,Random Forest,25.93647630533158,23.551388210203925,7352
14fee784,Random Forest,21.450104966260515,17.512164942802944,6406
153552f5,Random Forest,11.305306130349795,8.317907478835536,6498
1550491d,Random Forest,177.6859422429367,114.40761016600166,5929
155887bb,Random Forest,51.21621845045247,45.31807077476827,7062
1590af81,Random Forest,21.061399258404144,17.606806521559633,5231
15e154a1,Random Forest,3.0932368869224938,1.3331750547672954,7699
1619e2ca,Random Forest,339.1835328302476,288.7956772374121,6002
16e4a047,Random Forest,15.520788857891578,11.897848567234496,5684
173ed841,Random Forest,47.47741044067482,42.76245528420102,6530
1770d7c6,Random Forest,13.703719272600104,11.20144062473052,9121
177622d7,Random Forest,32.190356186083314,26.462015578603097,4699
18d24f7b,Random Forest,15.070094262299294,11.052389278671056,6260
19137a89,Random Forest,99.24192078515748,72.390367604231,7958
1944513c,Random Forest,36.440876619671336,31.51910862635284,6599
197f8a5a,Random Forest,28.89870492664897,21.922972879300065,8248
19871e7f,Random Forest,52.91753343541653,36.88460223352148,7152
198a5607,Random Forest,25.90547228530836,17.92742581277971,8094
19fb4f7b,Random Forest,105.245882687026,66.50787949145762,7923
1a518997,Random Forest,11.413211801554649,8.14150729219315,6544
1a68190b,Random Forest,12.330432737595487,9.381243193903837,6502
1a730ac2,Random Forest,12.331292497484155,9.819954677457412,6049
1aaf1da0,Random Forest,35.83900874759262,18.901292142380626,6321
1b08ed48,Random Forest,8.928033628584414,7.430633407654447,7175
1b1c5372,Random Forest,13.348726536608194,10.922807267567496,5792
1b1eba53,Random Forest,38.40347705971392,27.91442864670663,6710
1b6ba517,Random Forest,38.493060649607735,18.53541707076634,8611
1b82b665,Random Forest,50.94857382371354,32.66961058473016,5364
1bcb2fcf,Random Forest,109.28859155774394,80.4390249086076,6202
1beca81d,Random Forest,77.82012363038312,60.510148577594364,6650
1d3fbf02,Random Forest,19.370456683393293,13.808580349449073,4252
1d78281a,Random Forest,11.623295432792302,9.691026806056941,6810
1e30dedf,Random Forest,103.2510852064859,85.26427224346018,5474
1e5e3573,Random Forest,39.31059387742675,36.50658883554147,7126
1f9afacb,Random Forest,18.658926185062207,14.642006614676468,7054
1fdbba44,Random Forest,31.0205158525312,23.92316000601871,6333
1fee2b62,Random Forest,334.9517881595675,309.7269347668233,6323
20096916,Random Forest,33.38522150255203,28.105544844805653,6880
200d233d,Random Forest,19.57685465138017,17.83040628915356,5896
201661b5,Random Forest,207.00349505110725,166.98844331685325,8136
203721ab,Random Forest,26.631625171731642,17.579610203970258,7235
20402d71,Random Forest,7.024509528526945,4.434883287573466,7930
2043abc5,Random Forest,30.83017184382483,24.346254047074954,8513
204cc64b,Random Forest,68.19210819536144,62.87163085938756,6454
206b6193,Random Forest,132.78720954070187,98.20121369241059,8568
2075c696,Random Forest,241.1417618533407,207.52363576734143,5580
22c5f93f,Random Forest,12.426243138461473,9.065023038242954,6919
230eaaa3,Random Forest,52.74125113312332,33.839163151,6451
2364716c,Random Forest,9.265555837410725,6.631129045871922,6093
23b9beb0,Random Forest,36.74156509470745,30.762692147164632,8790
24d8997e,Random Forest,5.2473320828770005,4.033214559446337,5188
25050f63,Random Forest,19.55149384127645,16.092315443102915,7155
25939962,Random Forest,89.24319345877579,62.65504306285908,6071
25fd32b3,Random Forest,49.87076953973195,27.694456910553097,4546
261785ee,Random Forest,82.55391325913453,73.44121185816583,5512
264feceb,Random Forest,5.701885949292853,4.353468027264849,7408
26623a50,Random Forest,38.88309089089828,26.90988575607002,7479
26d3a96a,Random Forest,42.788085204960446,30.769760344937318,6465
272abef3,Random Forest,299.15374872993357,253.82648313438688,5682
27300fd5,Random Forest,86.43036443354102,70.05848160339345,7386
276b012a,Random Forest,52.08062065995154,34.775249338583635,6291
27c3155b,Random Forest,18.945297733526086,12.449268317704414,6941
27ebb9b9,Random Forest,82.15523662030532,78.02541166134803,7651
283269ac,Random Forest,14.442468134832275,11.838501797035613,4567
28473855,Random Forest,162.1679997767277,132.32711191897712,6620
28f4eda9,Random Forest,28.417134248447272,20.956882669604497,6824
29b24409,Random Forest,7.354854421192558,6.3358369771696035,7417
29de15c8,Random Forest,97.07262013387755,78.24577126679708,5164
2ab29395,Random Forest,20.28067182294794,17.627260243854707,3325
2ac7cb6b,Random Forest,28.60603429187837,15.578981202006435,6451
2acc78d4,Random Forest,54.34031620066785,37.135841321826675,6109
2b034622,Random Forest,9.914081682381724,6.6992973579811945,6761
2b06ad65,Random Forest,13.76414160689454,4.757711827113947,5706
2b547943,Random Forest,32.47066120086108,27.889998804541467,5131
2be5c96a,Random Forest,75.4873853138713,45.74187195061908,5753
2bff06cf,Random Forest,38.563943717407895,30.80877816200145,9174
2c0c4a4e,Random Forest,25.052939837108653,14.367268548601219,6719
2cee0cba,Random Forest,159.1073995247953,138.45463858211968,7335
2d0c268a,Random Forest,102.58278751742064,89.14372850924576,6289
2d179ded,Random Forest,16.336366906425944,8.500021433298556,9225
2d196986,Random Forest,9.130909724434773,5.581585425042522,8316
2d2d0c6b,Random Forest,127.31026652170706,115.01658362152057,6967
2d35f86d,Random Forest,13.944698946462225,12.076394448446912,6628
2d9f6cb9,Random Forest,7.775342254913588,6.170061034668556,8627
2ddad940,Random Forest,38.749934831505186,30.11655634110545,6812
2e29e833,Random Forest,18.084852780044088,15.34723763800298,7254
2e43c2ea,Random Forest,8.555880746795761,6.496230886883926,7349
2e63d9de,Random Forest,100.9874919641249,76.05061061658216,6505
2ee0235b,Random Forest,24.832309443402593,18.62500698074481,7256
2f19d536,Random Forest,210.36492238749938,183.0760510608542,4744
2f8e53c3,Random Forest,4.512201450955116,3.178374075336288,4133
2fa01aa6,Random Forest,27.921786391370752,22.978489202545028,3860
2fd68f7b,Random Forest,94.92075599658449,47.73340930734873,6381
2fe023be,Random Forest,49.063125294478645,34.75326951683467,6060
30d75030,Random Forest,81.34685306317671,54.316708693300406,5009
310c71a5,Random Forest,14.640869873595015,11.077612527137598,6988
32fe84c9,Random Forest,169.73367490470127,133.06900306593838,8163
33c40295,Random Forest,39.4239247370048,31.96182954463114,5989
3407f5bf,Random Forest,10.348760174657075,7.985849220622871,5309
3417285d,Random Forest,37.527597210413894,27.62013091647834,7458
347242c8,Random Forest,326.4163664008994,231.91611864727125,5437
353e5502,Random Forest,129.97403791263085,113.30943987329209,7901
357c12f9,Random Forest,51.35452136091395,40.72194247678252,5770
3584a6eb,Random Forest,14.37390178823166,7.1676430701275216,6150
35b30c7f,Random Forest,105.46178079569364,74.40503201098576,11270
35b3ef6a,Random Forest,26.12923959857633,20.91340891784023,5736
367456ce,Random Forest,27.875642965665637,21.45658306020841,7312
368131f9,Random Forest,18.71374230157371,13.326893379662845,6568
368fe682,Random Forest,38.11222270358864,28.012762153936862,6416
3690a146,Random Forest,9.875564359518904,6.608724660294424,5761
37344c2a,Random Forest,144.4971606661701,126.174520038951,6943
373ef48b,Random Forest,7.251993648948151,5.2203899541237195,4992
374be387,Random Forest,31.710610118909607,27.082681162877666,11802
37d36812,Random Forest,32.18502121685354,24.737953406598194,6017
38991fd4,Random Forest,6.996680681149732,5.292766362623614,6545
389ae58f,Random Forest,112.05978900253771,81.3008857586806,8201
3932faa6,Random Forest,14.518413624746213,11.58808491609949,7388
398dce4b,Random Forest,4.853991593526769,3.380831597449732,5005
39b51819,Random Forest,141.42499581454032,111.30335684446459,6382
3a0af893,Random Forest,116.23712479108393,90.62167187549905,4580
3a223519,Random Forest,45.48487522188854,33.946833234980616,6581
3a7dd95d,Random Forest,543.5747229036031,481.8242346908219,4320
3a824aa7,Random Forest,24.792451037563193,12.751601199681831,5678
3a86fe8d,Random Forest,50.16681883185192,45.46337377645892,6572
3aaa2b30,Random Forest,24.72148906901252,20.09462874019503,6396
3ac16ad0,Random Forest,8.827008171573896,6.865376048282033,7412
3b21ea64,Random Forest,77.88285270612857,60.962148585823584,9103
3bbe1f5d,Random Forest,17.30323609578879,11.235523542558672,8184
3bfee975,Random Forest,49.978323073170614,42.73762112445124,5088
3c3dbcbc,Random Forest,14.561431196299091,10.918269024948993,6911
3d96d897,Random Forest,13.302445583898846,10.64270141166114,7147
3df4b19e,Random Forest,11.284394775007685,9.210883343319981,6658
3e011332,Random Forest,22.69791504874255,18.873861128046904,4842
3e678ea7,Random Forest,24.690244089143413,19.46125514390176,8737
3ef6372a,Random Forest,39.857621562867855,27.41192359382731,6666
3ef98781,Random Forest,13.363297710228602,9.773525208879972,5343
3f603129,Random Forest,33.962791194816106,29.39532036086594,6599
404c4384,Random Forest,4.961122244982221,3.7069433417062605,2612
4121c517,Random Forest,42.642583369743335,27.801878901374543,5471
41fb0192,Random Forest,23.311851364851005,21.465447509861853,4381
42669188,Random Forest,35.859133203952595,25.84945915030597,6080
42c538a1,Random Forest,366.1706482285964,349.072280290416,4762
43b06c70,Random Forest,12.93480193756201,9.33299710533267,6590
43c7f85a,Random Forest,6.647417899564225,4.883556168507076,7484
43e16325,Random Forest,176.57080010181812,151.2992825613228,5845
44441e54,Random Forest,16.64235191447152,11.679713750102948,5568
445af6c2,Random Forest,15.444725390768852,11.62857181981814,7998
4463446c,Random Forest,191.68833200332267,159.1291431885656,4729
44a94013,Random Forest,19.758045230509072,15.43473833742837,6492
45fb3e21,Random Forest,31.638207047275937,24.215705581079504,5626
460f859e,Random Forest,20.184627283807412,16.395587919109524,4982
4630ab92,Random Forest,81.87295132143369,65.45657633247572,5307
463c38f2,Random Forest,24.16398185345226,20.61221377581242,6048
4654e7de,Random Forest,22.992020148557057,18.19370323273858,7010
466fc788,Random Forest,23.446740922052207,20.235801850454948,7767
46a301e9,Random Forest,177.80221363053113,161.72072404021907,9962
46a7190b,Random Forest,29.286834369174983,15.155568271309692,5646
46d24a09,Random Forest,17.253885751891826,12.327403735020498,6123
46d41ff6,Random Forest,17.134321714844035,12.054529428174087,9226
46dfcfca,Random Forest,12.457946346022856,10.148626323358037,4921
47222616,Random Forest,8.59986438222549,7.230079261790478,5835
47ee27ab,Random Forest,122.1463871882696,81.6645542013733,8274
481de5fc,Random Forest,7.926503262079691,5.784941298688157,7694
48c1f673,Random Forest,35.88595400959686,27.814360437310928,4666
4936af16,Random Forest,36.89819960388786,33.617130879500095,5559
493b5b31,Random Forest,23.58412230693926,16.726741816635666,6884
49dbc14c,Random Forest,51.66757478452161,41.45122444631802,5198
4a035ec2,Random Forest,26.9050769013365,24.324038493323272,4522
4a335117,Random Forest,159.2193624862956,141.219402647759,6727
4a8ecc0b,Random Forest,92.45339816252353,74.96738684171693,7374
4b462989,Random Forest,22.725155423400683,17.7626413878258,4738
4b831d20,Random Forest,28.85353306450949,23.819118271679258,9433
4c2208f5,Random Forest,20.53035611488824,17.761310560891918,7248
4c3168cf,Random Forest,79.30764025432667,57.31066929264905,5959
4c3df468,Random Forest,18.11490836002071,13.394049178040284,6903
4caa7289,Random Forest,6.117963938134213,4.795670023375999,6854
4cd1ac61,Random Forest,40.41765727539156,25.92376470703561,6709
4cecf7b3,Random Forest,60.46539241735611,44.67439846621749,7676
4ddde4c1,Random Forest,23.581640935313924,17.62243112847198,6417
4e050c92,Random Forest,11.328221563069683,9.480100474077744,5236
4ed93db6,Random Forest,8.228938358875082,7.125142765272233,6496
4f3eb9e9,Random Forest,34.681694278314794,26.384178802799823,5911
4f4ac5ce,Random Forest,197.78507346566943,173.66084633494432,6899
4f4afcc6,Random Forest,18.186468551840314,16.43233686500505,7184
